Agency,Platform,Url,Date Sampled,Likes
DOI,Twitter,http://twitter.com/DOINews,11/17/2011 0:00,1332
GreeNYC,Twitter,http://www.twitter.com/Birdie_NYC,11/17/2011 0:00,1118
MOME,Twitter,http://www.twitter.com/madeinny,11/17/2011 0:00,1082
SBS,Twitter,http://www.twitter.com/NYCBusSolutions,11/17/2011 0:00,885
DFTA,Twitter,http://www.twitter.com/timebanksnyc,11/17/2011 0:00,670
City Charter,Twitter,http://twitter.com/CityCharterNYC,11/17/2011 0:00,595
DOT,Twitter,http://www.Twitter.com/YouTheManNYC,11/17/2011 0:00,478
DOT,Newsletter,,11/17/2011 0:00,72614
DOE,Twitter,http://twitter.com/nyctf,11/17/2011 0:00,503
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,11/17/2011 0:00,474
EDC,Twitter,http://twitter.com/AppSciNYC,11/17/2011 0:00,610
NYCCFB,Twitter,http://twitter.com/NYCCFB,11/17/2011 0:00,336
MOPD,Twitter,http://twitter.com/nyc_mopd,11/17/2011 0:00,381
DOE,Twitter,http://twitter.com/TheFundforPS,11/17/2011 0:00,284
DFTA,Twitter,http://twitter.com/NYCaging,11/17/2011 0:00,347
energyNYC,Twitter,http://twitter.com/energy_nyc,11/17/2011 0:00,257
NYC Digital,Twitter,http://twitter.com/nycdigital,11/17/2011 0:00,398
HRA,Twitter,http://twitter.com/nychra,11/17/2011 0:00,288
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,11/17/2011 0:00,183
LMEC,Twitter,http://twitter.com/nyclmew,11/17/2011 0:00,232
NYC & Co,Twitter,http://twitter.com/nycgoshop,11/17/2011 0:00,210
OEM,Twitter,http://twitter.com/NYCOEM,11/17/2011 0:00,135
DOE,Twitter,http://twitter.com/alumny,11/17/2011 0:00,116
LPC,Twitter,https://twitter.com/NYCLPC,11/17/2011 0:00,186
City Store,Twitter,http://twitter.com/citystorenyc,11/17/2011 0:00,67
SBS,Twitter,https://twitter.com/NYCWorkforce1,11/17/2011 0:00,132
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,11/17/2011 0:00,6
SBS,Tumblr,http://nycheighborhoods.tumblr.com,11/17/2011 0:00,
FDNY,Tumblr,http://fdny.tumblr.com/,11/17/2011 0:00,
Young Mens Initiative,Tumblr,http://nycyoungmen.tumblr.com ,11/17/2011 0:00,
DOITT,Tumblr,http://nycdoitt.tumblr.com/,11/17/2011 0:00,
OEM,Tumblr,http://oempublicprivate.tumblr.com/,11/17/2011 0:00,
TLC,Tumblr,http://nyctlc.tumblr.com/,11/17/2011 0:00,
OMB,Tumblr,http://nycarra.tumblr.com,11/17/2011 0:00,
OEM,Tumblr,http://nyccitizencorpscouncil.tumblr.com/,11/17/2011 0:00,
OEM,Tumblr,http://nyccert.tumblr.com/,11/17/2011 0:00,
NYC Gov,Tumblr,nycgov.tumblr.com,11/17/2011 0:00,
NYC Digital,Tumblr,http://nycopendata.tumblr.com,11/17/2011 0:00,
NYC Digital,Tumblr,madeinny.tumblr.com,11/17/2011 0:00,
NYC & Co,Tumblr,nycgo.tumblr.com,11/17/2011 0:00,
HRA,Tumblr,http://nycdads.tumblr.com,11/17/2011 0:00,
EDC,Tumblr,http://nycedc.tumblr.com/,11/17/2011 0:00,819
DOT,Tumblr,http://thedailypothole.tumblr.com ,11/17/2011 0:00,
DOH,Tumblr,http://mygooddognyc.tumblr.com/,11/17/2011 0:00,
DOH,Tumblr,http://nychealth.tumblr.com/,11/17/2011 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,11/17/2011 0:00,
Change By Us,Tumblr,http://nycchangebyus.tumblr.com/,11/17/2011 0:00,
NYC Digital,Tumblr,http://nycdigital.tumblr.com,11/17/2011 0:00,1077
OEM,SMS,,11/17/2011 0:00,61652
NYCHA,SMS,,11/17/2011 0:00,
DOE,SMS,877877,11/17/2011 0:00,382
DRIS,Pinterest,http://pinterest.com/recordsnyc,11/17/2011 0:00,
DOE,Newsletter,,11/17/2011 0:00,187180
FDNY,Pinterest,http://pinterest.com/fdnyhome/,11/17/2011 0:00,
DOH,Pinterest,http://pinterest.com/nychealth,11/17/2011 0:00,
nycgov,Pinterest,http://pinterest.com/nycgov,11/17/2011 0:00,
,nyc.gov,2800000,11/17/2011 0:00,
OEM,Newsletter,,11/17/2011 0:00,
NYCHA,Newsletter,,11/17/2011 0:00,
NYC Gov,Newsletter,0,11/17/2011 0:00,543533
NYC Digital: external newsletter,Newsletter,,11/17/2011 0:00,
SBS,Linked-In,http://www.linkedin.com/company/small-business-services,11/17/2011 0:00,110
SBS,Linked-In,http://www.linkedin.com/company/workforce1,11/17/2011 0:00,117
DOHMH,Linked-In,http://www.linkedin.com/company/245926?trk=tyah,11/17/2011 0:00,
DOF,Linked-In,http://www.linkedin.com/company/298308?trk=tyah,11/17/2011 0:00,
Dept of Consumer Affairs,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,11/17/2011 0:00,
All,Linked-In,http://www.linkedin.com/company/2904?trk=tyah,11/17/2011 0:00,
ACS,Linked-In,http://www.linkedin.com/companies/260392/City+of+New+York%2C+Administration+for+Children%27s+Services?trk=ncsrch_hits&goback=%2Efcs_GLHD_city+of+new+york_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,11/17/2011 0:00,
DOE,Linked-In,http://www.linkedin.com/company/nyc-department-of-education,11/17/2011 0:00,14606
DOE,Linked-In,http://www.linkedin.com/company/nyc-teaching-fellows,11/17/2011 0:00,1378
DOE,Linked-In,http://www.linkedin.com/groups?gid=1545057&home=,11/17/2011 0:00,206
MOME,iPhone App,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,11/17/2011 0:00,350
MOME,iPhone App,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,11/17/2011 0:00,944
Mayor's Office,iPhone App,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,11/17/2011 0:00,3186
DOT,iPhone app,You The Man,11/17/2011 0:00,2635
DSNY,iPhone App,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,11/17/2011 0:00,142
DSNY,iPhone App,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,11/17/2011 0:00,171
DOH,iPhone app,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,11/17/2011 0:00,8041
311,iPhone App,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,11/17/2011 0:00,16879
DOH,iPhone,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,11/17/2011 0:00,
DOT,Instagram,http://web.stagram.com/n/nyc_dot,11/17/2011 0:00,
Mayor's Office,Instagram,http://web.stagram.com/n/nycmayorsoffice,11/17/2011 0:00,
NYCHA,Foursquare,https://foursquare.com/nycha,11/17/2011 0:00,317
NYC Gov,Foursquare (Badge Unlock),https://foursquare.com/nycgov,11/17/2011 0:00,
NYC Gov,Foursquare,http://foursquare.com/nycgov,11/17/2011 0:00,
Materials for the Arts,Foursquare,https://foursquare.com/mftanyc,11/17/2011 0:00,
FDNY,Foursquare,https://foursquare.com/fdny,11/17/2011 0:00,
EDC,Foursquare,https://foursquare.com/user/3045331,11/17/2011 0:00,1
DPR,Foursquare,https://foursquare.com/nycparks,11/17/2011 0:00,8392
DOT,Foursquare,http://foursquare.com/user/7474166,11/17/2011 0:00,3
DOH,Foursquare,https://foursquare.com/nychealthy,11/17/2011 0:00,37
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,11/17/2011 0:00,69
DSNY,Flickr,http://www.flickr.com/photos/86722064@N03/,11/17/2011 0:00,
HRA,Flickr,http://www.flickr.com/people/nychra/,11/17/2011 0:00,
SnowUpdate,Flickr,http://www.flickr.com/groups/1604085@N23/,11/17/2011 0:00,
Prob,Flickr,http://www.flickr.com/photos/nycprobation/,11/17/2011 0:00,
PlaNYC,Flickr,http://www.flickr.com/photos/planyc/,11/17/2011 0:00,
NYCHA,Flickr,http://www.flickr.com/photos/nychapics,11/17/2011 0:00,
NYC Digital,Flickr,http://www.flickr.com/photos/nycdigital/,11/17/2011 0:00,
Mayor's Office,Flickr,http://www.flickr.com/photos/nycmayorsoffice/,11/17/2011 0:00,
Materials for the Arts,Flickr,http://www.flickr.com/photos/materialsforthearts,11/17/2011 0:00,
LPC,Flickr,http://www.flickr.com/photos/nyclandmarks,11/17/2011 0:00,
LMEC,Flickr,http://www.flickr.com/photos/nyclatinmedia/,11/17/2011 0:00,
HHC,Flickr,http://www.flickr.com/hhcnyc,11/17/2011 0:00,
FDNY,Flickr,http://www.flickr.com/groups/fdny-ems,11/17/2011 0:00,
EDC,Flickr,http://www.flickr.com/nycedc,11/17/2011 0:00,
DSNY,Flickr,http://flickr.com/nycrecyclemore,11/17/2011 0:00,
DPR,Flickr,http://www.flickr.com/photos/nycparks/,11/17/2011 0:00,
DOT,Flickr,http://www.flickr.com/photos/nycstreets,11/17/2011 0:00,
DOITT,Flickr,http://www.flickr.com/photos/nyc_doitt,11/17/2011 0:00,
DOE,Flickr,http://www.flickr.com/photos/nycschools,11/17/2011 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,11/17/2011 0:00,
DEP,Flickr,http://www.flickr.com/photos/nycep,11/17/2011 0:00,
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,11/17/2011 0:00,212
DRIS,Facebook,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,11/17/2011 0:00,
DRIS,Facebook,http://www.facebook.com/MayorJohnLindsayNYCRecords,11/17/2011 0:00,
DRIS,Facebook,http://www.facebook.com/MayorEdKochNYCRecords,11/17/2011 0:00,
DRIS,Facebook,http://www.facebook.com/NycDeptOfRecords,11/17/2011 0:00,
NYPD,Facebook,https://www.facebook.com/NYPD,11/17/2011 0:00,
NYCCFB,Facebook,http://www.facebook.com/nycvotes,11/17/2011 0:00,
NYC Gov,Facebook,http://www.facebook.com/nycgov,11/17/2011 0:00,
MOME,Facebook,http://www.facebook.com/NYCMINY,11/17/2011 0:00,
MOIA,Facebook,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,11/17/2011 0:00,
MOAE,Facebook,http://www.facebook.com/pages/You-Can-Too/203525729692056,11/17/2011 0:00,10
Materials for the Arts,Facebook,https://www.facebook.com/mftanyc,11/17/2011 0:00,
LPC,Facebook,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,11/17/2011 0:00,13
HPD/Commission on Human Rights,Facebook,http://www.facebook.com/FairHousingNyc,11/17/2011 0:00,
HDP,Facebook,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,11/17/2011 0:00,45
DSNY,Facebook,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,11/17/2011 0:00,64
DOB,Facebook,http://www.facebook.com/NYCBuildings,11/17/2011 0:00,824
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,11/17/2011 0:00,
CCRB,Facebook,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,11/17/2011 0:00,12
FDNY,Facebook,http://www.facebook.com/FDNYhome,11/17/2011 0:00,63634
NYC & Co,Facebook,http://www.facebook.com/nycgo,11/17/2011 0:00,24521
DOH,Facebook,http://www.facebook.com/NYCcondom,11/17/2011 0:00,17549
DOE,Facebook,http://www.facebook.com/NYCschools,11/17/2011 0:00,17742
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,11/17/2011 0:00,13389
DPR,Facebook,http://www.facebook.com/nycparks,11/17/2011 0:00,11756
DOE,Facebook,http://www.facebook.com/fundforpublicschools,11/17/2011 0:00,8206
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,11/17/2011 0:00,7389
DOH,Facebook,http://www.facebook.com/nycquits,11/17/2011 0:00,6576
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,11/17/2011 0:00,5991
NYCService,Facebook,http://www.facebook.com/nycservice,11/17/2011 0:00,5171
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,11/17/2011 0:00,4727
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,11/17/2011 0:00,4403
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,11/17/2011 0:00,5927
DYCD,Facebook,http://www.facebook.com/nycyouth,11/17/2011 0:00,4182
EDC,Facebook,http://www.facebook.com/AppSciNYC,11/17/2011 0:00,3503
DOT,Facebook,http://www.facebook.com/NYCDOT,11/17/2011 0:00,3267
SBS - Workforce1,Facebook,http://www.facebook.com/nycworkforce1,11/17/2011 0:00,3501
EDC,Facebook,http://www.facebook.com/NYCEDC,11/17/2011 0:00,2748
MOME,Facebook,https://www.facebook.com/NYCMedia,11/17/2011 0:00,2484
DEP,Facebook,http://www.facebook.com/nycwater,11/17/2011 0:00,2059
DOE,Facebook,http://www.facebook.com/nycgrads,11/17/2011 0:00,1840
DOH,Facebook,http://www.facebook.com/NYCKnows,11/17/2011 0:00,1560
311,Facebook,http://www.facebook.com/pages/New-York-City-311/84372567650,11/17/2011 0:00,1295
GreeNYC,Facebook,https://www.facebook.com/birdienyc,11/17/2011 0:00,1203
MOME,Facebook,http://www.facebook.com/nycmedia.jobhunt,11/17/2011 0:00,1096
HHC,Facebook,http://www.facebook.com/nychhc,11/17/2011 0:00,997
NYC & Co,Facebook,http://www.facebook.com/nycgo.es,11/17/2011 0:00,969
DOT,Facebook,http://www.facebook.com/YouTheManNYC,11/17/2011 0:00,873
FUND,Facebook,http://www.facebook.com/mayorsfundtoadvancenyc,11/17/2011 0:00,789
SBS,Facebook,http://www.facebook.com/NYCBusiness,11/17/2011 0:00,775
Culture,Facebook,https://www.facebook.com/piypnyc,11/17/2011 0:00,693
NYC & Co,Facebook,http://www.facebook.com/nycgo.it,11/17/2011 0:00,782
NYC & Co,Facebook,http://www.facebook.com/nycgo.uk,11/17/2011 0:00,606
NYCHA,Facebook,http://www.facebook.com/NYCHA,11/17/2011 0:00,537
NYC & Co,Facebook,http://www.facebook.com/nycgo.ca,11/17/2011 0:00,383
NYC & Co,Facebook,http://www.facebook.com/nycgo.au,11/17/2011 0:00,371
DCA,Facebook,http://www.facebook.com/NYCDCA,11/17/2011 0:00,361
ACS,Facebook,http://www.facebook.com/FamilyConnectionsNYC,11/17/2011 0:00,352
SICB1,Facebook,https://www.facebook.com/CB1SI,11/17/2011 0:00,325
NYC & Co,Facebook,http://www.facebook.com/nycgo.fr,11/17/2011 0:00,351
NYC & Co,Facebook,http://www.facebook.com/nycgo.de,11/17/2011 0:00,354
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,11/17/2011 0:00,294
Vets,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,11/17/2011 0:00,305
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,11/17/2011 0:00,284
DOITT,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,11/17/2011 0:00,275
CAU,Facebook,http://www.facebook.com/NYCMayorsCAU,11/17/2011 0:00,280
MOIA,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,11/17/2011 0:00,282
NYC & Co,Facebook,http://www.facebook.com/nycgo.nl,11/17/2011 0:00,274
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,11/17/2011 0:00,274
DFTA,Facebook,http://www.facebook.com/timebanksnyc,11/17/2011 0:00,246
MOPD,Facebook,http://www.facebook.com/profile.php?id=1570569347,11/17/2011 0:00,230
HRA,Facebook,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,11/17/2011 0:00,230
DOT,Facebook,http://www.facebook.com/JanetteSadikKhan,11/17/2011 0:00,269
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,11/17/2011 0:00,212
MOPD,Facebook,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,11/17/2011 0:00,225
HIA,Facebook,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,11/17/2011 0:00,210
OCDV,Facebook,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,11/17/2011 0:00,297
City Store,Facebook,http://www.facebook.com/citystorenyc,11/17/2011 0:00,157
MOIA,Facebook,http://www.facebook.com/ihwnyc,11/17/2011 0:00,127
energyNYC,Facebook,http://www.facebook.com/EnergyNYC?sk=wall,11/17/2011 0:00,138
DFTA,Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,11/17/2011 0:00,115
PlaNYC,Facebook,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,11/17/2011 0:00,58
VAC,Facebook,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,11/17/2011 0:00,40
ENDHT,Facebook,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,11/17/2011 0:00,3
DPR,Broadcastr,http://beta.broadcastr.com/Echo.html?audioId=670026-4001,11/17/2011 0:00,
DOT,Broadcastr,,11/17/2011 0:00,
MOME,Android,MiNY Venor app,11/17/2011 0:00,313
DOT,Android,You The Man,11/17/2011 0:00,
DOH,Android,Condom Finder,11/17/2011 0:00,
TLC,Facebook,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,11/17/2011 0:00,492
nycgov,Google+,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,11/17/2011 0:00,
TOTAL,TOTAL,TOTAL,11/17/2011 0:00,1538391
DRIS,YouTube,http://www.youtube.com/nycdeptofrecords,11/17/2011 0:00,
Veteran's Affairs,Youtube,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,11/17/2011 0:00,
NYC Water,Youtube,http://www.youtube.com/nycwater,10/27/2011 0:00,
TOTAL,TOTAL,TOTAL,10/27/2011 0:00,1238744
nycgov,Google+,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,10/27/2011 0:00,
TLC,Facebook,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,10/27/2011 0:00,475
DRIS,YouTube,http://www.youtube.com/nycdeptofrecords,10/27/2011 0:00,
Veteran's Affairs,Youtube,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,10/27/2011 0:00,
NYC Gov,YouTube,http://www.youtube.com/nycgov,10/27/2011 0:00,
MOAE,YouTube,http://www.youtube.com/YouCanTooNYC,10/27/2011 0:00,
Mayor's Fund,Youtube,http://www.youtube.com/mayorsfundnyc,10/27/2011 0:00,
Materials for the Arts,YouTube,http://www.youtube.com/user/MaterialsForTheArts,10/27/2011 0:00,
DSNY,YouTube,http://www.youtube.com/nycrecyclemore,10/27/2011 0:00,
DOH,Youtube,http://www.youtube.com/user/drinkingsugar,10/27/2011 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,10/27/2011 0:00,
DCA,YouTube,http://www.youtube.com/nycdca,10/27/2011 0:00,
Child Services,Youtube,http://www.youtube.com/user/childservices,10/27/2011 0:00,
FDNY,YouTube,http://www.youtube.com/user/yourFDNY,10/27/2011 0:00,
DOH,YouTube,http://www.youtube.com/NYCHealth,10/27/2011 0:00,
NYPD,YouTube,http://www.youtube.com/nypd,10/27/2011 0:00,
Mayor's Office,YouTube,http://www.youtube.com/mayorbloomberg,10/27/2011 0:00,
DOT,YouTube,http://www.youtube.com/NYCDOT,10/27/2011 0:00,
DPR,YouTube,http://www.youtube.com/user/NYCParksDepartment,10/27/2011 0:00,
MOME,YouTube,http://www.youtube.com/nycmedia25,10/27/2011 0:00,
EDC,YouTube,http://www.youtube.com/NYCEDC,10/27/2011 0:00,
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,10/27/2011 0:00,
OEM,YouTube,http://www.youtube.com/nycoem,10/27/2011 0:00,
DYCD,YouTube,http://www.youtube.com/dycdnyc,10/27/2011 0:00,
DOE,YouTube,http://www.youtube.com/nycschools,10/27/2011 0:00,
HHC,YouTube,http://www.youtube.com/HHCnyc,10/27/2011 0:00,
NYCHA,YouTube,http://www.youtube.com/NYCHAHousing,10/27/2011 0:00,
HRA,YouTube,http://www.youtube.com/user/HRANYC,10/27/2011 0:00,
GreeNYC,YouTube,http://www.youtube.com/BirdieNYCity,10/27/2011 0:00,
DOITT,YouTube,http://www.youtube.com/doittnews,10/27/2011 0:00,
Probation,YouTube,http://www.youtube.com/NYCProbation,10/27/2011 0:00,
LMEC,YouTube,http://www.youtube.com/user/NYCLMEW,10/27/2011 0:00,
DOH,YouTube,http://www.youtube.com/user/NYCcondoms,10/27/2011 0:00,
DOE,YouTube,http://www.youtube.com/thefundforps,10/27/2011 0:00,
SimpliCity,WordPress,http://nycsimplicity.wordpress.com/,10/27/2011 0:00,
SBS,WordPress,http://workforce1.org,10/27/2011 0:00,
SBS,WordPress,http://nycworkforce1partners.wordpress.com/,10/27/2011 0:00,
MOIA,WordPress,http://ihwnyc.wordpress.com,10/27/2011 0:00,
Materials for the Arts,WordPress,http://mfta.wordpress.com/,10/27/2011 0:00,
LMEC,WordPress,http://lmew.wordpress.com/,10/27/2011 0:00,
HHS,WordPress,http://hsdata-nyc.org,10/27/2011 0:00,
HHS,WordPress,http://hsdatanyc.wordpress.com/,10/27/2011 0:00,
DOITT,WordPress,http://nycitt.wordpress.com/,10/27/2011 0:00,
DOITT,WordPress,http://nycitymap.wordpress.com/,10/27/2011 0:00,
311,WordPress,http://311nyc.wordpress.com/,10/27/2011 0:00,
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,10/27/2011 0:00,
DOE,Vimeo,http://vimeo.com/nycschools,10/27/2011 0:00,
YMI,Twitter,http://www.twitter.com/nycyoungmen,10/27/2011 0:00,
DRIS,Twitter,https://twitter.com/NYCRecords,10/27/2011 0:00,
Vets,Twitter,http://twitter.com/NYCVeterans,10/27/2011 0:00,126
Prob,Twitter,www.twitter.com/nycprobation,10/27/2011 0:00,4
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,10/27/2011 0:00,69
NYCCFB,Twitter,http://twitter.com/NYCVotes,10/27/2011 0:00,
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,10/27/2011 0:00,
NYC Digital,Twitter,https://twitter.com/nycgob,10/27/2011 0:00,
MOAE,Twitter,http://twitter.com/youcantoonyc,10/27/2011 0:00,1
Materials for the Arts,Twitter,https://twitter.com/mftanyc,10/27/2011 0:00,
FDNY,Twitter,https://twitter.com/joinFDNY,10/27/2011 0:00,
DSNY,Twitter,www.twitter.com/nycrecycles,10/27/2011 0:00,6
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,10/27/2011 0:00,
DOF,Twitter,https://twitter.com/nycfinance,10/27/2011 0:00,
DHS,Twitter,www.twitter.com/nycdhs,10/27/2011 0:00,69
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,10/27/2011 0:00,588
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,10/27/2011 0:00,55352
NYC & Co,Twitter,http://twitter.com/nycgo,10/27/2011 0:00,43300
OEM,Twitter,http://twitter.com/NotifyNYC,10/27/2011 0:00,34011
311,Twitter,http://www.twitter.com/311NYC,10/27/2011 0:00,22047
NYPD,Twitter,http://twitter.com/NYPDnews,10/27/2011 0:00,21861
DPR,Twitter,http://twitter.com/NYCParks,10/27/2011 0:00,18190
DOE,Twitter,http://twitter.com/NYCSchools,10/27/2011 0:00,17920
FDNY,Twitter,http://www.twitter.com/FDNY,10/27/2011 0:00,16989
DOT,Twitter,http://twitter.com/NYC_DOT,10/27/2011 0:00,11622
311,Twitter,http://www.twitter.com/NYCASP,10/27/2011 0:00,8275
NYC Digital,Twitter,http://twitter.com/nycgov,10/27/2011 0:00,7600
DOH,Twitter,http://twitter.com/nycHealthy,10/27/2011 0:00,5698
EDC,Twitter,http://twitter.com/nycedc,10/27/2011 0:00,5402
MOME,Twitter,http://www.twitter.com/nyc_media,10/27/2011 0:00,5164
NYCHA,Twitter,http://twitter.com/NYCHA,10/27/2011 0:00,3033
DOB,Twitter,http://twitter.com/nyc_buildings,10/27/2011 0:00,2562
TLC,Twitter,http://twitter.com/NYCTaxi,10/27/2011 0:00,2351
NYCService,Twitter,http://twitter.com/nycservice,10/27/2011 0:00,2274
DYCD,Twitter,http://twitter.com/nycyouth,10/27/2011 0:00,2196
PlaNYC,Twitter,http://twitter.com/PlaNYC,10/27/2011 0:00,2170
DOITT,Twitter,http://twitter.com/nycdoitt,10/27/2011 0:00,2150
DEP,Twitter,http://twitter.com/nycwater,10/27/2011 0:00,2080
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,10/27/2011 0:00,1986
MOIA,Twitter,https://twitter.com/NYCimmigrants,10/27/2011 0:00,1524
